2667,是要什么样的装卸方式，奶粉瓶快变成一道闪电了,瓶;,快;,1;
2668,挺好的，就是发货有点慢，可能是因为高峰期吧！,发货;NULL;,慢;挺好;,-1;1;
2669,这个精油不怎么的，外包装精油味挺重的，瓶子里面的没有什么味道 ，给我感觉就是一款基底油，一点的不好吸收。,吸收;味;,不好;挺重;,-1;1;
2670,已经是小号了还是穿不得太大了！,,,
2671,还行还行还行,NULL;,还行;,1;
2672,送给妈妈的礼物 她很高兴 开心的都流泪了 以后会经常送妈妈礼物的 会再来买的 希望店家到时候可以优惠一下哦 我可是你的老客户了呢,NULL;店家;NULL;,很高;可以;开心;,1;1;1;
2673,味道不好，都不像是香水,味道;,不好;,-1;
2674,严重有问题倒水那个地方有一条风生门露水而且里面也很不干净,门;NULL;NULL;,不干净;有问题;严重;,-1;-1;-1;
2675,很棒的笔记本，不是那种薄的，厚度可以，纸质好,NULL;纸质;厚度;笔记本;,不是薄;好;可以;很棒;,0;1;1;1;
2676,什么鬼明显是假货，就一层塑料膜包装，连泡沫基本都没,NULL;NULL;,假货;明显;,-1;0;
2677,挺好的，满意！相信京东！,NULL;NULL;,挺好;满意;,1;1;
2678,差评不能保鲜，一直有水珠生成，菜放进去都拉掉，还是新的冰箱？求退货,冰箱;保鲜;,新;差评;,1;-1;
2679,试用了好几天，感觉相当不错，你值得拥有！,感觉;NULL;,不错;值得;,1;1;
2680,老年人用，很好了~！,NULL;,很好;,1;
2681,试用了两个多月，感觉冰箱质量还可以。但这次购物体验并不愉快！冰箱是618之夜抢购的，原来承诺的299元礼品并没有兑现，而且送货时将冰箱平放运输，送货人手不足，只有2人，只好和送货师傅一起费了好大劲才将冰箱搬到三楼。另外，建议冷藏室中间最好设计隔板将其分为两部分。,送货师傅;冷藏室;质量;购物体验;冰箱;,费;最好;还可以;愉快;好大;,-1;1;1;1;-1;
2682,不好，不會再买了。,NULL;,不好;,-1;
2683,电池续航: 续航不错。3000毫安 拍照效果: 拍照还好。感觉不错。 运行速度: 目前用起来不卡。 显示效果: 挺好的，感觉值得 总结: 发货很快，用了半天就到了。手机也挺好的。[追评]我不知道为什么我连了360wifi之后，它显示的是魅蓝note。。。（摊手?）,感觉;发货;续航;拍照;NULL;用起来;感觉;手机;,不错;很快;不错;还好;挺好;不卡;值得;挺好;,1;1;1;1;1;1;1;1;
2684,挺好的，服务好，购物体验不错，选京东，选格力,服务;购物体验;NULL;,好;不错;挺好;,1;1;1;
2685,好的,,,
2686,还没使用，使用后再追加评论,,,
2687,耳机一般，声音不清楚，可能不太适合红米Note3吧，二分,NULL;耳机;声音;,不适合;一般;不清楚;,-1;0;-1;
2688,一发现卓越网后就在这里买了N多东西，觉得不错，可是这次让我对卓越非常的失望了。简直就是乱涨价。这个绿泥，一下直涨这么多，五一节以前才是219。刚准备节后来买，就涨了这么多。吓人呀！！,NULL;NULL;觉得;NULL;,卓越;吓人;不错;失望;,1;-1;1;-1;
2689,吃多了会上瘾,,,
2690,挺好的，确认正品，试用一周非常不错，可以，一直都用华为的手机这次活动也非常好~运行速度快，电池耐用，充一次可以用三天，电池真的非常耐用，非常满意，就是发票没开来~,NULL;运行速度;电池;NULL;NULL;手机;试用;NULL;,正品;快;耐用;挺好;可以;好;不错;满意;,1;1;1;1;1;1;1;1;
2691,是高清的，很不错,NULL;NULL;,不错;高清;,1;1;
2692,还好 没有明显感觉 滋润保湿都一般,NULL;感觉;NULL;保湿;,滋润;没有明显;还好;一般;,1;0;1;0;
2693,优点就是相比其他的便宜............,优点;,便宜;,1;
2694,给妈妈买的，好看，也好用，自己也准备换个小米,NULL;NULL;,好看;好用;,1;1;
2695,没那么有用，有点用,NULL;NULL;,有点用;没有用;,1;-1;
2696,很不错很好用,NULL;NULL;,不错;很好;,1;1;
2697,吃早饭很方便，煮上蛋一会就好，也不会烧糊。,NULL;NULL;,好;方便;,1;1;
2698,好用很不错，之前买过两个，这是给家了又买了一个,NULL;NULL;,不错;好用;,1;1;
2699,很好用，质量很好呀，特别棒,质量;NULL;NULL;,很好;很好;棒;,1;1;1;
2700,遮瑕效果不太好,遮瑕效果;,不太好;,-1;
2701,什么破玩意，收到货后几天了，没人来安装，已经联系厂家，厂家说联系安装人员，结果安装人员到了以后没装。第二天联系不上了。这是什么服务态度，强烈建议不要购买这款产品。,NULL;,破;,-1;
2702,机器的声音让我想起乡下灌溉田地那种抽水机?，远远都能感觉到它的震感，开个两分钟自动关机，也没有雾喷出来。,,,
2703,东西一般般，中看不中用,NULL;东西;,中看;一般般;,1;0;
2704,洗衣服时间太久 安装配件太贵了 虽然不是强迫购买 但是一直在推销 一个龙头150一个底座200多 感觉被宰了 以后长个心,配件;时间;,太贵;太久;,-1;-1;
2705,颜色有色差，但是用着还可以，就是感觉不是要的颜色,用着;,还可以;,1;
2706,老师推荐的，挺不错的教材,NULL;教材;,推荐;不错;,1;1;
2707,去跟屈臣氏买的对比了一下，假的，面膜外观就不一样，里面的精华液手感也不一样，味道差很多，真的牛奶味浓，这个一股香精味,NULL;NULL;味道;,假;很多;差;,-1;1;-1;
2708,坏了4个,NULL;,坏;,-1;
2709,。，，。，。,,,
2710,赠品，性价比高,性价比;,高;,1;
2711,?提醒：本群禁止所有形式广告、拉票、集赞活动，不得妄议国事、政治及宣扬不良社会现象，严禁散布一切法律禁止的违法信息。未经群主、群管理审核确认，禁止发起一切募捐、众筹。个人之间经济往来，本群概不负责。袁氏族人要团结友爱、互帮互助，言论积极、健康，文明懂礼、长幼有序，禁止随意嬉闹、调侃。不得拉帮结派、无事生非、挑起事端，禁止人身攻击、污言秽语、破坏团结。支持正知、正觉、正能量的话题，若有违反一律请出群.,NULL;NULL;NULL;NULL;信息;NULL;广告;NULL;NULL;NULL;,积极;破坏;拉帮结派;不良;违法;团结;赞;健康;随意;严禁;,1;-1;1;-1;-1;1;1;1;1;-1;
2712,还没用不知道效果如何,,,
2713,才用两天就再压不出眼液了，都不知道你们卖的是正品还是次货，压不出来打也打不开，100多块钱就用了两次就报废了。,NULL;NULL;NULL;NULL;,正品;不打不开;次货;报废;,1;1;-1;-1;
2714,发货很慢，用的快递是全峰，没有包装盒也没有使用说明书，2015年生产的也拿出来卖，这个价钱买到这样的，只能说有点坑人的感觉，第一次在京东上购物不满意,发货;购物;感觉;,很慢;不满意;坑人;,-1;-1;-1;
2715,很精致好漂亮，很喜欢！,NULL;NULL;NULL;NULL;,漂亮;精致;喜欢;好;,1;1;1;1;
2716,看着瓶子大，量真是叫少，即使是秒杀的价格买的，也不值，直接拒收了。,NULL;,不值;,-1;
2717,一分钱 一分货吧！,,,
2718,用了几天才来评价，总的来说手机不错，玩游戏也不卡，不发热，店家还送的有小礼物，快递也快。             非常满意。,手机;玩游戏;快递;NULL;,不错;不卡;快;满意;,1;1;1;1;
2719,东西不知道是不是正品，我收到的时候没有锡薄纸保护，一拧就打开了，这点心里特别不舒服,心里;东西;,不舒服;正品;,-1;1;
2720,。。好。。。。。,NULL;,好;,1;
2721,好   很好   非常好,NULL;NULL;,很好;好;,1;1;
2722,不错，买的时候价格很合适的！,价格;NULL;,合适;不错;,1;1;
2723,刀是不是正品我不好判断也不好乱说，我只想说这个砧板绝对是垃圾中的战斗机，明显碎复合板拼接起来的，气味很大，全是劣等木质的味道，我TAMA外面买个*的砧板也是整个板的。。。只能扔了！明显不能用！,NULL;拼接;气味;砧板;刀;NULL;NULL;NULL;木质;,不好;碎;很大;垃圾;正品;乱说;明显;不能明显;劣等;,-1;-1;1;-1;1;-1;0;0;-1;
2724,派件就要2-3天  出货和发运太慢  国文的原装进口啤酒？,发运;,慢;,-1;
2725,试用了一天,上网速度很快。配了一个镶钻水晶壳好高大尚，这个价格能买到正品很值！[追评]同事们看到都说买的值有的还要了链接,价格;壳;NULL;上网速度;,正品;好;高大;很快;,1;1;1;1;
2726,很满意，希望质量也杠杠的，后面再来评价。服务很不错,质量;服务;NULL;,杠杠的;不错;满意;,1;1;1;
2727,第一次买，还没用不知效果如何,,,
2728,给妈妈买的，用着说很好。,用着;,很好;,1;
2729,东西不错，还挺快的，,东西;NULL;,不错;挺快;,1;1;
2730,感觉不太好，一天就会有出油的感觉,感觉;,不太好;,-1;
2731,速度，超慢，劣质产品！比买的第一个同样品牌同样型号的U盘慢十倍。,产品;u盘;NULL;,劣质;慢;超慢;,-1;-1;-1;
2732,挺好的，很静音。洗得干干净净的。售后服务非常好，安装的师傅非常不错细心。还会继续关注海尔产品。谢谢京东商城网购平台优质服务。,师傅;售后服务;洗得;NULL;NULL;音;,不错;好;干干净净;细心;挺好;很静;,1;1;1;1;1;1;
2733,挺好的，经济型，出租房里放，挺好的?[追评],NULL;,挺好;,1;
2734,电脑很不错，店家服务态度很好，物流速度很快，以后有机会还来买，推荐大家来买！,物流速度;NULL;电脑;服务态度;,很快;推荐;不错;很好;,1;1;1;1;
2735,很满意，千言万语尽在不言中，好评,NULL;NULL;,满意;好评;,1;1;
2736,不错，配送安装都很快,NULL;安装;,不错;很快;,1;1;
2737,很满意，小白很漂亮小巧，还没有开机，希望质量没有问题的，快递也给力，只是没有给我开发票的，但是对于我个人来说，发票没有也没有关系，就是担心万一有质量问题，我该怎么办？凭康佳的三包凭证就可以吗？,NULL;NULL;快递;康佳;NULL;,漂亮;小巧;给力;可以;满意;,1;1;1;1;1;
2738,通话质量不好 有杂音,通话质量;NULL;,不好;有杂音;,-1;-1;
2739,不知什么原因，国外的化妆品还是要慎用,化妆品;,慎用;,-1;
2740,数据线用着不错，还可以，物流速度挺快,物流速度;用着;NULL;,挺快;不错;还可以;,1;1;1;
2741,還可以,NULL;,可以;,1;
2742,这货 居然对眼睛有刺激！！！很不好用，很失望，所谓增白，能增个P呀，这一点也不好用。不如巴黎欧莱雅，观望者就别买这款了！尼玛，伤不起啊！,NULL;NULL;,不好用;失望;,-1;-1;
2743,老人用用不错，不需要什么花哨的噱头,NULL;NULL;,不花哨;不错;,1;1;
2744,我想大概不会有人能心平气和的给它好评，除非我们收到的冰箱不一样，冰箱左右和后面都烫到飞起，根本不敢用，联系卖家，却像个机器一样只会回答正常，再没有解决性的建议。要求退货却被告知要自己承担一百多运费，然后就不再回答我的问题了，只说不是质量问题，从没用过这么差的冰箱，关键是危险，卖家完全没有服务态度，给好评的大概是冲着好评20元返现给的吧，好多年没给过差评了，好气哦，呼吁大家不要买，因小失大，感觉分分钟要爆了。。。。。。,NULL;冰箱;回答;NULL;NULL;NULL;NULL;NULL;冰箱;,危险;烫;正常;好气;不会心平气和;差评;好评;好;差;,-1;-1;1;-1;-1;-1;1;1;-1;
2745,乐视的电视一直都很不错，在京东抢购的也放心,电视;京东;,不错;放心;,1;1;
2746,收到的时候没注意看，快递走了以后，检查发现瓶盖是松的，瓶子很旧，有很划痕，试用了一下，味道不好闻，怀疑不是正品！之前在卓越买的东西都不错，这次失望了！,东西;NULL;瓶子;NULL;味道;NULL;,不错;卓越;很旧;不是正品;不好;失望;,1;1;-1;-1;-1;-1;
2747,现在的电视机是好做，随便采购些配件找个地方组装下就能卖，关键还不在一个地方采购，色差屏幕硬件问题，都不一个型号，硬说是软件问题，软件呢，你倒是给我啊？！,配件;电视机;,随便;好;,-1;1;
2748,很香就是有点贵 其他的都满意,NULL;NULL;,很香;贵;,1;-1;
2749,客服态度还差,客服态度;,差;,-1;
2750,千万不要购买了，剩余保质期不到一个月。。。。,,,
2751,宝贝没有描述的那好，夸大好多，涂上比较干，有裂纹,NULL;NULL;NULL;描述;,裂纹;夸大;较干;好;,-1;-1;-1;1;
2752,还凑合吧，比较清淡，适合油性皮肤或是夏季用，冬天用有点不够滋润。,NULL;NULL;NULL;,清淡;适合;不够滋润;,1;1;-1;
2753,安装不方便设计的不好，漏水,安装;设计;,不方便;不好;,-1;-1;
2754,第三次买这梳子了，非常推荐，买了绝不后悔。 物流差，投诉无门。 亚马逊你好，亚马逊再见。,NULL;NULL;物流;,推荐;绝不后悔;差;,1;1;-1;
2755,老婆挺喜欢，在京东购物比较放心,购物;NULL;,放心;喜欢;,1;1;
2756,虽然是 送的，但是按键要用力才可以按，没法用,按键;NULL;,可以;没法用;,1;-1;
2757,东西一般，待机时间没预期好&hellip;&hellip;。,待机时间;东西;,没好;一般;,-1;0;
2758,给朋友买的，朋友说效果很好，京东就是给力,效果;京东;,很好;给力;,1;1;
2759,发货快  一直信赖京东,发货;京东;,快;信赖;,1;1;
2760,味道没有想象的那么好，包装到是很精致,味道;包装;,没有好;精致;,-1;1;
2761,没效果，洗几下褪色严重，假货,NULL;褪色;,假货;严重;,-1;-1;
2762,挺好的，质量不错，五星好评,质量;NULL;,不错;挺好;,1;1;
2763,价格便宜，希望是正品,NULL;,正品;,1;
2764,雨果奖啊！必须读一读！刚看了三十几页，挺引人入胜的！,NULL;,引人入胜;,1;
2765,??美的（Midea）2匹 智能除湿 静音 圆柱柜式定速冷暖空调 KFR-51LW/DY-YA400(D3),速冷;NULL;NULL;,暖;智能;静音;,1;1;1;
2766,用了几天才来评论，送给老板娘的，挺喜欢，看不出来是不是假货,NULL;NULL;,假货;喜欢;,-1;1;
2767,不怎么样～感觉都是从别的杂志或者网上弄下来印刷的～纸张倒是很厚～很重</br>,NULL;NULL;纸张;,很重;不怎么样;很厚;,-1;-1;1;
2768,很不好，刻录完以后碟机检测非常吃力，连啄木鸟的品质都比不上，同样的刻录机，同样的刻录软件，同样的内容，啄木鸟的读取的速度非常快，也非常的顺畅，音质也相对比柔和，现在买的这种光碟音质非常硬，我在怀疑是否是正品，本来想联系卖家的，想想还是算了，为这几十块钱没必要浪费我的时间，我在京东买的东西的质量这次是非常差的，所以给了差评，有打算买这款光盘的还是不要买了。物流配送速度很慢。,NULL;NULL;质量;NULL;音质;速度;音质;碟机检测;速度;NULL;时间;,正品;不好;差;顺畅;柔和;很慢;硬;吃力;快;差评;没浪费;,1;-1;-1;1;1;-1;-1;-1;1;-1;1;
2769,给婆婆买的据说还不错，看见好多人买评价还不错就决定这家了,NULL;评价;,不错;不错;,1;1;
2770,[追评]冰箱很好，制冷效果也好，物流也很给力?,冰箱;制冷效果;物流;,很好;也好;给力;,1;1;1;
2771,第一次买，不知道效果怎么样,,,
2772,东西小巧，煮蛋很快，还不错，还用来煮香肠了。,东西;煮蛋;NULL;,小巧;很快;不错;,1;1;1;
2773,相当不错，手机也没有被使用过！,NULL;,不错;,1;
2774,用了三个月，前面两个月还算正常。第三个月以后，电量到40%就自动关机。一充电，马上显示100%，根本充不进电。非常失望，忍不可忍，希望厂家能改进。,NULL;NULL;,正常;失望;,1;-1;
2775,给妈妈买的，比我们那实体店贵199，用着目前没啥问题，妈妈很喜欢,实体店;NULL;,贵;喜欢;,-1;1;
2776,相当好看就是不怎么硬,NULL;NULL;,好看;不怎么硬;,1;1;
2777,额额额额额额额额额,,,
2778,宝贝发货速度快，收到后就试了下，早上擦的，下午裂口就没那么痛了，比较滋润,NULL;NULL;发货速度;,滋润;没痛;快;,1;1;1;
2779,过敏了 洗完脸干巴巴的 脸上红一片！！,NULL;NULL;,干巴巴;过敏;,-1;-1;
2780,可能我是干皮的原因 擦了一天 脸上起皮了 不会再买了,,,
2781,怪我自己没开箱验货，里面瓶子都是碎的，都流出来了,瓶子;,碎;,-1;
2782,电视挺好的，清晰度也高。快递师傅们服务态度也好，帮忙把电视装好才走。,清晰度;电视;服务态度;,高;挺好;也好;,1;1;1;
2783,我是初入门的人，买这种不怎么好。建议有些基础的人再买这个,NULL;,不怎么好;,-1;
2784,收到梳子，没有便携带！打开包装电池只有一节还大量漏液！不知道这个东西在仓库里面放了多长时间，所以才清仓甩卖了一阵清库存！希望我的是个例！,电池;,漏液;,-1;
2785,电池续航: 续航的话，可以了，我的用电量，一天两充吧，一个多点小时就充满了 显示效果: 没得说 运行速度: 很不错，但是有时候还是有点卡顿 拍照效果: 挺不错，还有人像模式 总结: 小米6确实让我眼前一亮，真的很不错，各大软件，验证为正品[追评],NULL;NULL;NULL;NULL;,没得说;不错;卡顿;可以;,1;1;-1;1;
2786,我半个月才收到货，大家买时要考虑经得起等宝贝的时间，还有客服态度实在没有办法。太没有一点责任心。本来要退的但因为是朋友帮我付款买的，,,,
2787,坑人,NULL;,坑人;,-1;
2788,扫把有点小，扫地还算干净，用了两次，感觉不太耐用，价格偏高,价格;感觉;NULL;,偏高;不耐用;干净;,-1;-1;1;
2789,根据爱好而定，我觉得还是实用。,觉得;,实用;,1;
2790,太不负责了，整个透明外壳和红色内柱是脱的，不知道放了多久的旧货辗转了多少地方！！！！！！,NULL;外壳;,不负责;透明;,-1;1;
2791,用了几天才来评价。钻雕蓝工艺暂时没什么体会到。速度没话说，一点没卡顿。内存没去检测。拍照很OK。系统更新的时候和长时间使用的时候容易发烫，别的没发现什么问题。,拍照;NULL;速度;使用;,ok;没卡顿;没话说;容易;,1;1;1;1;
2792,太慢了，太慢了,NULL;,慢;,-1;
2793,卖给弟弟的礼物，谁知道卖回去老是跳屏现差,NULL;,差;,-1;
2794,不错 很漂亮  弹跳很好 发货也快 值得 ,NULL;发货;NULL;NULL;NULL;,漂亮;快;不错;很好;值得;,1;1;1;1;1;
2795,买了两次了，比一般蟑螂药有效，专门灭那种小蟑螂的。,蟑螂药;NULL;,有效;一般;,1;0;
2796,用完脸滑滑的，不错。,NULL;NULL;,不错;滑滑的;,1;1;
2797,声音太大,,,
2798,一般般，表面不够干净，掺杂了一些小黑点<br/>,表面;NULL;,不够干净;一般般;,-1;0;
2799,现在看的画面效果还不错&hellip;就是有点卡,画面效果;NULL;,不错;卡;,1;-1;
2800,本品还好，京东物流挺快的,NULL;物流;,还好;挺快;,1;1;
2801,差极了，不敢恭维！！！！！！！！！下次不会选择这家了！！！！！！,NULL;NULL;,差;不敢恭维;,-1;-1;
2802,假的，真的是水油分层的，这个香味也很不正，建议不要买,香味;NULL;,不正;假;,-1;-1;
2803,换了两次货 第一次有四个臭轴 第二次 坏了一盏灯 这次有一个坏轴 算了 品控真不怎么样 但是总体来讲手感质感很不错的 一分价一分货 不会错,NULL;质感;NULL;NULL;,坏;不错;臭;次货;,-1;1;-1;-1;
2804,非常稀薄，特意跟超市买的对比了一下，超市的比较浓稠，亚马逊的直接可以流动，底部的喷码也不是圆点，歪歪斜斜的！建议大家还是去超市购买，价格完全一样！,亚马逊;NULL;,可以;稀薄;,1;-1;
2805,不好，水货，治疗太菜了</br>,NULL;,不好;,-1;
2806,有幸赠送了一个电源适配器，只是可惜与我们的血压计不符，插头插不进去。,NULL;NULL;,不符;可惜;,-1;-1;
2807,物流太慢了，声音太小了,物流;,慢;,-1;
2808,一般吧，不是很好。不会再买了,NULL;NULL;,一般;不是很好;,0;-1;
2809,试用了一下很多软件，反应速度很快。流畅度也很高。 屏幕非常完美，显示效果比1080P的屏幕好[追评],屏幕;流畅度;屏幕;试用;反应速度;,完美;很高;好;很多;很快;,1;1;1;1;1;
2810,真不错孩子很喜欢非常实用孩子学习很有兴趣满意好评,NULL;NULL;NULL;NULL;,实用;喜欢;满意;好评;,1;1;1;1;
2811,电视屏幕好清晰，效果不错喔，价格实惠哦。,效果;屏幕;NULL;价格;,不错;好;清晰;实惠;,1;1;1;1;
2812,很满意！红色越看越好看,NULL;NULL;,好看;满意;,1;1;
2813,刚买就直降350元，这是什么商品？,,,
2814,是正品！非常不错！ 很好的卖家！很诚信！,NULL;NULL;NULL;卖家;,正品;不错;诚信;很好;,1;1;1;1;
2815,送货快，球杆很直，但重量偏轻，总体还不错！,送货;总体;重量;,快;不错;偏轻;,1;1;-1;
2816,挺好的价格便宜还ok。,NULL;NULL;,挺好;ok;,1;1;
2817,还可以，帮同事买的，,NULL;,还可以;,1;
2818,充电有点慢！其他都没什么问题,充电;,慢;,-1;
2819,一次都没用，原来接到笔记本电脑上后就听不到声音了，可能是我买错了。,NULL;,错;,-1;
2820,给朋友买的，挺满意的，发货快[追评],发货;NULL;,快;满意;,1;1;
2821,现在还没开始用 ，看着不错。等用了再来评价。,看着;,不错;,1;
2822,是正品 全新机.[追评],NULL;NULL;,正品;全新;,1;1;
2823,味道太甜了，留香时间没有说明的那么长。,说明;味道;,长;太甜;,1;-1;
2824,一般，测量不是很准确 ，已经退货了,测量;NULL;,不是很准;一般;,-1;0;
2825,总体还行，就是不支持支&amp;付&amp;宝。只能到付。此机裸机没货，选入网送话费，选个最便宜的，协议1个月。多了50元。恶心啊，把支&amp;付&amp;宝三个字屏敝了，不让发。鄙视！！！,NULL;NULL;总体;,便宜;恶心;还行;,1;-1;1;
2826,一直以来觉得OLAY还不错,想不到的是在卓越网买到的是连一份产品说明书都没有?,觉得;,不错;,1;
2827,我联系客服的时候说好了发桂花味香水，到货却是茉莉味，换太费时，差评,NULL;NULL;,差评;费时;,-1;-1;
2828,用了几天才来评价，感觉不错，黑色的很漂亮，做工非常棒，很流畅。指纹识别特快，人脸解锁秒快。总之2499特值，值得购买，京东速度也快当天就收到了。,购买;NULL;做工;感觉;NULL;人脸解锁;速度;,值得;漂亮;棒;不错;流畅;快;快;,1;1;1;1;1;1;1;
2829,纸尿裤不错，商家六天后才发货，催了好多遍不给发，态度不好。,纸尿裤;态度;,不错;不好;,1;-1;
2830,最近脸一直不太好，疙疙瘩瘩的，看到这个面膜的介绍以后觉得很适合自己就买了，刚用了两次，第一次没做好，第2次有点痛的感觉，但很快就过去了，就是保持湿润觉得比较麻烦，包装很不错，虽然去黑头的效果还没看出来，但是用完后脸还是滑滑的，我还配合了收缩毛孔的面膜一起用，希望以后可以取得好的成效。,NULL;觉得;包装;觉得;NULL;NULL;NULL;NULL;感觉;,湿润;适合;不错;麻烦;很快;不太好;滑滑的;可以;痛;,1;1;1;-1;1;-1;1;1;-1;
2831,赠品而已,,,
2832,不好用，声音太嘈杂，电视声没法扩大，人的声音又非常嘈杂，觉得用了会更加损害听力,NULL;声音;,不好用;嘈杂;,-1;-1;
2833,赠品还可以，就是没有用。,赠品;,还可以;,1;
2834,相当的可以！值得入手,NULL;NULL;,可以;值得;,1;1;
2835,太假了,NULL;,太假;,-1;
2836,用没多久就坏了，价位决定一切,NULL;,坏;,-1;
2837,收到货还没打开，扫描条形密码没有结果，怀疑是仿造的。清商家给解释。,,,
2838,不知道怎么样给别人买的，希望能好用吧,NULL;,好用;,1;
2839,什么嘛，直接和图片不一样，说是加厚拿来比线裤还单难看死了，早知道就不要盯了,裤;,难看;,-1;
2840,一般，就是太轻了，重点就好,NULL;NULL;NULL;,轻;一般;好;,1;0;1;
2841,之前每次买的包装都是整袋的5片装，今天的怎么会是一片片的分开的，而且好像不同卖家了， 货一样吗，是正品吗？？,NULL;,正品;,1;
2842,电池续航: 续航很好 运行速度: 流畅 拍照效果: 还好，没有惊艳的地方 显示效果: 还好，没有网上说的颗粒感 总结: 满意，系统简洁，适合只关心软件使用的人。系统功能一般。[追评],续航;NULL;系统;NULL;NULL;系统功能;NULL;NULL;软件;,很好;适合;简洁;流畅;还好;一般;满意;没有惊艳;关心;,1;1;1;1;1;0;1;-1;1;
2843,速度不是一般的渣，客服态度也敷衍，东西太薄，都压变形了,NULL;速度;东西;NULL;客服态度;,渣;不是一般;薄;变形;敷衍;,-1;0;0;-1;-1;
2844,XX昨晚刚买今天就降价，还写什么30天保价！这样呼又消费者，以后再来京东买东西真的要多想想,,,
2845,宝贝收到外观不错，正好三星和苹果可以使用。待使用,外观;苹果;NULL;,不错;可以;正好;,1;1;1;
2846,电视外观可以，屏幕有点漏光，总体来说对得起这个价位,总体;外观;,对得起;可以;,1;1;
2847,画质一般，性价比比较高，关注中,画质;性价比;,一般;高;,0;1;
2848,**什么套餐，带的东西都是拉级，骗人[追评]拉级拉级太**拉级了,东西;NULL;,拉级;拉级;,-1;-1;
2849,活动买的，很便宜，送货快，好评,送货;NULL;NULL;,快;便宜;好评;,1;1;1;
2850,宽度不够 感觉就3 40厘米的样子 太小了 物流速度4天,,,
2851,锅质量不太好，跟几年前买的格兰仕对比了下，板材啥的很粗糙，凑合用吧,板材;质量;NULL;,粗糙;不太好;凑合;,-1;-1;0;
2852,做出来确实好看，只是活了四天就死了，客服态度恶劣,NULL;客服态度;,好看;恶劣;,1;-1;
2853,使用还算方便，使用充电设计，外出携带方便。,使用;,方便;,1;
2854,耳机质量一般，开着车的时候佩戴不方便。卖家态度相当差，买之前有问必答，买之后置之不理，第一次收到的耳机听不到声音，联系卖家换货，卖家不理，无奈申请换货，第二次收到耳机没问题了，确认收货，要求卖家赔付换货的运费，卖家还是不理，京东客服建议交易纠纷，卖家也不处理，最后是由京东介入赔付的运费。这家的东西千万千万不能买，买了有你后悔的！！！,NULL;佩戴;质量;卖家;换货;,后悔;不方便;一般;不理;无奈;,-1;-1;0;-1;-1;
2855,给妈妈买的，出租房里面用，大小刚刚合适，可是运送师傅送上楼就走了，什么都没有说一句，以前没有在网上买过家电，不知道该注意什么，但是妈妈很满意，最主要便宜，物流也很快,NULL;大小;物流;NULL;,便宜;合适;很快;满意;,1;1;1;1;
2856,很满意，电视很清爽，到货也很快，最满意的一次购物，说好多小钱，就多小钱，实是就是，,到货;购物;电视;NULL;,很快;满意;清爽;满意;,1;1;1;1;
2857,现在还可以！表弟很喜欢！,NULL;NULL;,喜欢;还可以;,1;1;
2858,给妈妈买的、不知道好不好用、,NULL;NULL;,不好用;好;,-1;1;
2859,快递太慢太垃圾<br/>什么狗屁玩意,快递;NULL;NULL;,慢;狗屁;垃圾;,-1;-1;-1;
2860,我是用了姐姐在专桂买的100多,味道淡淡的,并且很保湿,不过在卓越上我没买过,不知道是正品吗?,NULL;味道;NULL;,正品;淡淡的;没卓越;,1;1;-1;
2861,说好送的东西都没有，差评！！！,NULL;,差评;,-1;
2862,不得不说雀氏真的是太垃圾用一片就红屁股，大腿根部还红！！真不知道那些好评是怎么来的！！！问了群里好多人都说雀氏是垃圾中的战斗机,雀氏;NULL;,垃圾;好评;,-1;1;
2863,太水啦！！！！！！,NULL;,太水;,-1;
2864,我要强烈要求退货，23号下的单，28号才收到、而且发货方还是在深圳。我也是在深圳同一个城市竟然送了一个星期你就是走路都能走到了。收到货之前打开一看机器拿到手里一看发现里面好像是有螺丝掉在里面一样一摇就叮当叮当响。最最最可狠的是打机器插上电之后按出仓键竟然都出不来。。。。。。。。。。。,,,
2865,使用方便，一直买这个品牌的,NULL;,使用方便;,1;
2866,内容不错，全面,NULL;内容;,全面;不错;,1;1;
2867,用了两张脸上就痒，起红点，不知道是假货还是过敏,NULL;NULL;NULL;NULL;,痒;假货;过敏;红点;,-1;-1;-1;-1;
2868,电视挺好的，看起来也舒服，感觉买小了,电视;看起来;,挺好;舒服;,1;1;
2869,不好，易过敏！无效果！,NULL;NULL;,不好;过敏;,-1;-1;
2870,挺好的，看着挺舒服。,看着;NULL;,舒服;挺好;,1;1;
2871,给朋友买的&hellip;&hellip;感觉一般吧！毕竟千元机！,感觉;,一般;,0;
2872,一直用，不错,NULL;,不错;,1;
2873,超级好用的煮蛋器 满分 老妈用着很满意,煮蛋器;用着;NULL;,好用;满意;满分;,1;1;1;
2874,物流速度很快，1下午号拍的，2号中午就收到了，手机充电插口周围有几个小点金色漆掉了，露出黑色底色，很小的点点,物流速度;NULL;,很快;很小;,1;1;
2875,淡淡的牛奶味道。 用了之后皮肤变滑了许多，呵呵。 不过，相比之下美白效果就没那么好。,皮肤;味道;美白效果;,滑;淡淡的;没好;,1;1;-1;
2876,东西很差，6月19号买的，没有用一个月，上面就有两个洞，而且质量很差！,质量;东西;,很差;很差;,-1;-1;
2877,破解后收看几百个台，超值,NULL;,超值;,1;
