11071,7月31日下单，到现在刚不到半月，主要没用几回，按钮就坏了，找售后解决，厂家不负责修也不给退，还说需要检测又不知检测点在哪，建议大家不要购买，售后一点保障也没有,按钮;NULL;厂家;厂家;售后;,坏;不要购买;不负责修;不给退;没有保障;,-1;-1;-1;-1;-1;
11072,看到实物有种***的感觉！说明吹的天花乱坠，实物恰恰相反。角度有170度吗？功能有那么牛吗？实物和你广告里的东西一样吗？差评，差评，差评！,NULL;,差评;,-1;
11073,手机还行，就是一起买的手机膜太小了。,手机;手机膜;,还行;太小;,1;-1;
11074,一摸就撕了个口子，什么鬼？防滑还行，,防滑;,还行;,1;
11075,东西很好很不错，便宜实用，真的好爽歪歪啊,东西;东西;东西;NULL;东西;,不错;很好;实用;爽歪歪;便宜;,1;1;1;1;1;
11076,挺不错的。,NULL;,不错;,1;
11077,怎么没有发票,,,
11078,笔记本使用太卡，反应太慢，退货还有扣除什么软件使用费，还有运费什么的。没有宣传的那么好，购买需要慎重。，慎重，慎重。[追评]电脑电池越用用少，使用时间越来越短，卡卡卡,笔记本;电脑电池;购买;使用;使用时间;反应;,卡;少;慎重;太卡;短;太慢;,-1;-1;-1;-1;-1;-1;
11079,已经收到货了，很满意。包装很好，发货很快，东西和超市一样,发货;货;包装;,很快;满意;很好;,1;1;1;
11080,还可以，用后再来评价,NULL;,还可以;,1;
11081,手机一般，，，没说得这么好,NULL;手机;,没好;一般;,-1;0;
11082,货物收到后，试飞了下，云台异常抖动。因出差，第八天反馈给苏宁，苏宁售后要求必须让大疆出检测单，大疆又让寄回深圳做检测，，，，真是折腾！八天换货与七天无理由退货差别这么大………,差别;抖动;NULL;,大;异常;折腾;,-1;-1;-1;
11083,本来就是等级品，非当正品买，还说给我15快补偿，要退货吧还要自己付邮费，算是倒霉吧，苏宁也没想象那么好，***也特别多，挂羊头卖狗肉，凑活着用吧，懒得折腾,苏宁;NULL;NULL;,没好;倒霉;折腾;,-1;-1;-1;
11084,28号从武汉发往赤壁，9月1号才收到货！足足五天，这物流也是没谁了！,,,
11085,哈哈哈,,,
11086,跟想象中的差距实在太大，超级超级小，没有办法形容了，总之差评,总之;差距;NULL;,差评;太大;小;,-1;-1;-1;
11087,快递很快，安装师傅很及时，各项态度都很好！,快递;安装师傅;各项态度;,很快;及时;很好;,1;1;1;
11088,目前买的这个质量有些问题，三部手机反复搜索不到，售后还不错，已经申请了换货,手机;售后;质量;,搜索不到;不错;问题;,-1;1;-1;
11089,什么呀！电池损耗太快了好吗？要求退货不放便于是说看能不能再配个电池居然说要我出20元邮费本来机子本身就99元再买个电池真让人无语,电池损耗;NULL;,太快;无语;,-1;-1;
11090,质量差，一买回来，盖子就开个囗，音质也不很清晰,质量;音质;,差;不清晰;,-1;-1;
11091,东西不错！手感很好，上手就用了！物流很快哦！,东西;手感;物流;,不错;很好;很快;,1;1;1;
11092,物流挺快的，质量太差，购买3周后，发现无法进入系统，找不到ssd硬盘，没有售后点，只能寄到工厂，不让申请退货，说超过7天就不退，可以保修。最糟糕的一次网购体验,网购体验;硬盘;物流;质量;系统;,糟糕;找不到;挺快;太差;无法进入;,-1;-1;1;-1;-1;
11093,不好用，不太推荐，性价比不高,NULL;NULL;性价比;,不好用;不推荐;不高;,-1;-1;0;
11094,客服态度极差！原本买的银色说没有换成黑色送鼠标、电脑包，电脑到了说要评价才送，不是坑人吗！,NULL;客服态度;,坑人;极差;,-1;-1;
11095,遥控板就不行！！！客服一直不理！！好气愤！！！！！！声音很大！！！！！！不好不好！！！,NULL;NULL;遥控板;客服;声音;,气愤;不好;不行;不理;很大;,-1;-1;-1;-1;1;
11096,质量差，不建议购买！做工很差，调速档位上的字都歪了。物流送到小区大门口，让我自己拎上去的！,质量;做工;字;,差;很差;歪;,-1;-1;-1;
11097,收到货以后就看了下，喷头连密封都没有，喷出来气味还有些刺鼻，味道不好闻，也不知道是不是正品,气味;味道;,刺鼻;不好闻;,-1;-1;
11098,风小,风;,小;,-1;
11099,给一星差评是针对耳机音质作的评价，感觉就像几十块钱的耳机。根本不像网上评论的甩苹果原装耳机几条街。根本没有苹果耳机音质好。还没有我当年诺基亚N8-00原装耳机好呢。隔音效果还行。外观听好看，值一个星星，音质和价格应该欠我几个星星,外观;效果;耳机音质;耳机;耳机音质;,好看;还行;好;好;差评;,1;1;1;1;-1;
11100,用完之后 下巴就会有小痘痘…不知是不是对这个过敏,,,
11101,在苏宁购物非常满意，质量有保证，放心,质量;质量;苏宁购物;,有保证;放心;满意;,1;1;1;
11102,这个我就不懂是什么意思了。但是电脑其他方面倒是没什么。都还好。过关。不知道用一段时间怎么样,NULL;NULL;,过关;还好;,1;1;
11103,想不到把那些你曾经才能吃呢,,,
11104,一直用梦妆，跟我之前专柜买的一样,,,
11105,我就问问是不是买了就不包安装的吗,,,
11106,顺丰速运好快，东西收到了，没有收到赠品，虽说送的几个破玩意不值钱，可是看出商家不厚道，费了好多口舌，还是没收到赠品，当初看到两家价钱差不多，最终选了这家，但没赠品，跟客服反映了，估计是这几个东西没邮费值钱，所以没见补发来。,邮费;顺丰速运;NULL;NULL;商家;价钱;,值钱;好快;破玩意;不值钱;不厚道;差不多;,1;1;-1;-1;-1;0;
11107,按摩椅子爸妈收到很喜欢。颜色高大上，按摩起来太舒服都不舍得离开。性质也挺好的，打算过年再给爷爷奶奶也买一台。不错！ 可以。,性质;按摩椅子;颜色;NULL;NULL;按摩;,挺好;很喜欢;高大上;不错;可以;舒服;,1;1;1;1;1;1;
11108,风速还可以，就是声音太大，味道还有点大,味道;声音;风速;,有点大;太大;还可以;,-1;-1;1;
11109,手感不错。,手感;,不错;,1;
11110,包装不错，只是棕色不正，整张脸都怪怪的,包装;NULL;棕色;,不错;怪怪的;不正;,1;-1;-1;
11111,质量一般，价格还可以，不过这个质量等于买了一个废品,质量;质量;价格;,一般;废品;还可以;,0;-1;1;
11112,外观不错，壶内是一体的，没有接缝，没有塑料，烧水无异味儿。收货后烧第一次水清洁壶内，壶底出现一个大的锈点；烧第二次水饮用，壶底又出现了一个稍小一些的锈点，这是怎么回事呢？,外观;NULL;,不错;锈;,1;-1;
11113,第一次购买的有问题，但是客服处理速度很快，效率高，很快就换货成功了。感觉还不错。,处理速度;NULL;购买;换货;效率;换货;,很快;不错;有问题;成功;高;很快;,1;1;-1;1;1;1;
11114,还行吧！就是没有送膜，没有发布会演示的那么好,NULL;NULL;,还行;没有好;,1;-1;
11115,非常好。,NULL;,好;,1;
11116,干爽很多,NULL;,干爽;,1;
11117,东西还可以的,东西;,还可以;,1;
11118,用了几次，让人失望。充电时有响声了,充电;NULL;,有响声;失望;,-1;-1;
11119,还没有用，快递一送来就自动收货了。希望没有问题,,,
11120,818入的'第一次在苏宁买电子产品，看了评价有些不提放心，怕拿到翻新机之类的，于是选了到直营店自提验货。去的时候店员说是从仓库直接发货到店里的，打开之后自己拆了包装是为开封的。序列号自己一一对应过，没有问题，快门1，赠品也没有少，开开心心抱回家了。,NULL;评价;,没有问题;不放心;,1;-1;
11121,使用后在评,,,
11122,一般了，屏幕很容易碎,NULL;屏幕;,一般;容易碎;,0;-1;
11123,不能换快递，自费都不行！难以理解！！！这服务也是没sei了！,NULL;快递;自费;,难以理解;不能换;不行;,-1;-1;-1;
11124,挺漂亮的，还没使用,NULL;,漂亮;,1;
11125,呵呵，刚买就是坏的，中间logo灯不亮，要求换货，客服要我自己联系厂商，让厂家出具质量检测书，和***比，差距不是一般大。***是无条件换货。不知道苏宁怎么这样。还说我买的是小件，你自己去联系。我在苏宁买的，苏宁不解决，还要消费者自己去跑。呵呵了。服务啊！,差距;NULL;灯;苏宁;,大;坏;不亮;不解决;,-1;-1;-1;-1;
11126,质保期18年不太新鲜了,质保期;,不新鲜;,-1;
11127,差东西。问客服，光理由。,东西;,差;,-1;
11128,才拿到，以前也是用的金士顿,,,
11129,每个人感受不一样，我只能说看了侧面以后我这强迫症使得对这件产品不怎么喜欢了。。,产品;,不怎么喜欢;,-1;
11130,目前就是发现wifi不怎么好，下面图片是wifi链接显示，比较复杂，物流超快比较满意。,物流;物流;链接显示;wifi;,超快;满意;复杂;不怎么好;,1;1;-1;-1;
11131,不怎么好，分辨率有点低，看着不清晰，比较模糊！本想退货的，客服说我开机进去激活啦不给退，不开机怎么试机嘛,NULL;看着;分辨率;看着;,不怎么好;模糊;有点低;不清晰;,-1;-1;-1;-1;
11132,说实话。这电视剧分辨率很低。凑近看全是小蝌蚪根本不是高清。因为818买的早。我昨天房子才弄好。刚晚上调试了。真的屏幕太不清楚了。非常失望。1900扔水里了痛心,NULL;NULL;屏幕;分辨率;NULL;,痛心;不是高清;不清楚;很低;失望;,-1;-1;-1;1;-1;
11133,冰箱制冷效果非常差，冷冻箱的食物反复冻化过程，不能保持冷冻状态，8月28日购买到9月19日TCL工程师上门三次不能解决问题，最后厂家提出将机器拉回工厂检测后给处理意见！我问问TCL你们懂不懂消费者权益保护法？我拒绝厂家的无赖办法！坚决退货！,冷冻状态;制冷效果;问题;,不能保持;差;不能解决;,-1;-1;-1;
11134,实物和图片差别很大，不过做了补偿处理……买来租房用还是可以的，苏宁的客服还是很不错的,客服;差别;,不错;很大;,1;1;
11135,制冷速度快，声音很轻,制冷速度;声音;,快;很轻;,1;1;
11136,除了物流还满意，其他全部给差评，一个星都不想给，充电的时候居然会漏电，要求售后给我换了，就相互推辞，我得罪你们了么？还不给我换，第一次在苏宁上买东西居然会是这种体验，真心心累。这是第一次也是最后一次在苏宁上购买商品。还是还不给我换 我就天天给差评,物流;NULL;NULL;充电;售后;,满意;差评;心累;漏电;相互推辞;,1;-1;-1;-1;-1;
11137,最失败的购物，商家售后太差，热水器安装要技术，万和的售后安装电话说太远了(宜宾到昭通)，自己找入安装。如果不是撕烂外包装，我非得退货。苏宁也真是没有金刚钻，就个要揽这个瓷器活，即然昭通不能安装，那就标明昭通不售。,商家售后;购物;,太差;失败;,-1;-1;
11138,这个机器人电脑智能太差了，总在角落转不出来，比上一代傻！ 电池、吸力比上一代好！[追评]这款机器差的要命、傻的要命，现在只有一个想法就是砸掉它！！！,电脑智能;电池;机器;机器;吸力;,太差;好;差;傻;好;,-1;1;-1;-1;1;
11139,电脑上写入速度太慢，发烫严重。,发烫;写入速度;,严重;太慢;,-1;-1;
11140,C产品不满意处理的答复相当不满意，[追评]以后千万不要在这里面买东西了,产品;答复;,不满意;不满意;,-1;-1;
11141,还没用，不知道呢，味道不好闻  以后再来追评[追评]味道好难闻，很怪的味道，都不敢用了,味道;味道;味道;NULL;,难闻;不好闻;很怪;不敢用;,-1;-1;-1;-1;
11142,质量不错  快递很速度 很实用,质量;NULL;快递;,不错;实用;速度;,1;1;1;
11143,特别好用，效果很好，价格挺便宜的，非常不错，是正品,NULL;NULL;价格;NULL;效果;,正品;不错;便宜;好用;很好;,1;1;1;1;1;
11144,这一次是帮朋友买的，我都不知道买了多少个了，配对简单而且便宜，关键是质量好，我才向朋友推荐的，看到的，不用犹豫啦，赶紧下单，没得说[追评]今天我的朋友干活待了一天，说质量好，跟我说的一样，以后会介绍更多的朋友来买,NULL;NULL;NULL;质量;NULL;配对;,没得说;推荐;便宜;好;不犹豫;简单;,1;1;1;1;1;1;
11145,用了两天手机没有发现问题。但是有点郁闷是拆开包装发现少了耳塞，客服不错，给补发了。但是少配件也说明了是拆封过的，这个有点不爽。,NULL;NULL;耳塞;客服;,郁闷;不爽;少;不错;,-1;-1;-1;1;
11146,买了东西还没怎么有就坏了，问客服也不理，我也懒的退了，算了，就这样撮合着用好了，刚好现在天气也冷了，绝对的差评！,客服;NULL;NULL;东西;,不理;就这样;差评;坏;,-1;0;-1;-1;
11147,手机到货上手用了三天这样吧，体验还算可以。但是我有一点不能忍特来确认收货加以评价！手机实际电量是最低的4000毫安比预期4100少了整整100！！！属于最低值所以我个人肤浅的认为属于次货。然后就是机身有点重打王者手感不算好勉强可以接受吧,机身;NULL;体验;手感;手机;,有点重;可以接受;还算可以;不算好;次货;,-1;1;1;-1;-1;
11148,老品牌，值得信赖,老品牌;,值得信赖;,1;
11149,用了脸疼！！根本不能用。。,脸;NULL;,疼;不能用;,-1;-1;
11150,滚筒里有水珠，不知道是不是别人退的货,,,
11151,周一买的，因为是镇上，周五下午才送。冰箱还是可以的，毕竟价格在那里摆着，但快递太野蛮了，新冰箱，运输中撞凹陷了，泪奔………,快递;冰箱;冰箱;,野蛮;可以;凹陷;,-1;1;-1;
11152,挺好的一个电视，图像也很清晰，开始买的时候还在犹豫着，买回来之后用了段时间看着效果真的不错,效果;图像;NULL;电视;,不错;清晰;犹豫;挺好;,1;1;-1;1;
11153,不错的机子快递小哥很热情个人感觉挺不错的三星屏幕很清楚,NULL;屏幕;机子;快递小哥;,不错;清楚;不错;热情;,1;1;1;1;
11154,夜视效果非常差，完全看不进。参数里红外30米实际只有2米。,夜视效果;,差;,-1;
11155,手机套和膜都没有。赠送的什么破玩意,NULL;,破玩意;,-1;
11156,现在还没有开始用，用过后再说,,,
11157,太费水了,NULL;,费水;,-1;
11158,服务很好，很周到!,服务;服务;,很好;周到;,1;1;
11159,注明发蓝色，最终还是发黑色。。不过还是挺好用。。,NULL;,挺好用;,1;
11160,不到一个月按键就坏了，用了总共才二十多天，还不是每天都用，你在逗我？没摔没怎么滴就不管用了，买到假货了？？？？,NULL;NULL;按键;,假货;不管用;坏;,-1;-1;-1;
11161,用了才知道,,,
11162,买家服务态度很好，包的质量还行，包容量大，赞一个,质量;NULL;容量;服务态度;,还行;赞;大;很好;,1;1;1;1;
11163,苏宁易购专门欺诈消费者,苏宁易购;,欺诈;,-1;
11164,物流配送都不电话联系,,,
11165,热水器还没用，好不好不知道。安装过程真的是无比的郁闷。安装时打海尔客服都很热情，买的时候说是有材料补贴，客服热线说网购款是有的，说帮我联系当地的售后。结果到了地方安装人员就是说啥也没有了。然后打两个膨胀螺丝把热水器挂挂上去叫免费安装，我都不好意思跟人说热水器装好了。排烟管不够，说要申请好几天才能下来，还不如自己买快。角阀、软管等配件都没有装师傅就走了。只能自己买配件自己慢慢装了。,海尔客服;NULL;安装过程;排烟管;,热情;不如快;郁闷;不够;,1;-1;-1;-1;
11166,不好用  卡,NULL;NULL;,不好用;卡;,-1;-1;
11167,商品外观漂亮，底座比较薄，电线也比较短。,底座;商品外观;电线;,较薄;漂亮;较短;,-1;1;-1;
11168,包装很差，瓶子物品的就用这两个胶袋装着，也不怕碰裂；用了一次再来评价，一般般吧，感觉像清水,包装;NULL;,很差;一般般;,-1;0;
11169,两天到货，速度超快，已经安装好了，很清晰，效果好，功能强大。,NULL;速度;效果;功能;,清晰;超快;好;强大;,1;1;1;1;
11170,东西包装不错，送货师傅态度好,包装;态度;,不错;好;,1;1;
11171,表面上有一层东西，不过效果还行！不是很满意！,效果;NULL;,还行;不是满意;,1;-1;
11172,一到货就用上了，稀饭煮出来颜色有点黑，可能是掉色[追评]质量差买的后悔,质量;NULL;,差;后悔;,-1;-1;
11173,这货左右不一样高，好烦啊！差了起码3厘米！,NULL;,好烦;,-1;
11174,电量撑死一天，打字都有卡顿现象。郁闷死了,NULL;打字;,郁闷;卡顿;,-1;-1;
11175,服务态度挺好，充电宝就不怎么滴了，包装来的时候都有一点扁了，太阳能是假的不能充电,服务态度;包装;太阳能;,挺好;扁;假;,1;-1;-1;
11176,和我买的商品完全不一样    洗洗要是不一样  你要赔我一瓶,,,
11177,想买的可以试试,,,
11178,东西挺好看，就是充电时间长，拉链不好用拉着很费劲,东西;充电时间;拉链;NULL;,好看;长;不好用;费劲;,1;-1;-1;-1;
11179,东西不错，发货也快，快递小哥也很给力，服务棒棒哒，赞赞赞,东西;发货;NULL;快递小哥;服务;,不错;快;赞;给力;棒棒哒;,1;1;1;1;1;
11180,快递太差劲了，18号上午十二点多下单，21号才收到。从上海浦西邮到上海金山有那么远吗，啊？这次必须差评，什么鬼！这是在苏宁上买东西感觉最***的一次，没有之一！,NULL;快递;,差评;差劲;,-1;-1;
11181,二千多块钱的东西，没什么作用，加湿功能有，除尘和除异味只能是太简单，没有除甲醛功能，已经用了，也不能退换，因为撕了包装，撕了里面的空气过滤网的塑料薄膜。否则打死我都不会买，介绍的怪好，用起来天壤之别。,用起来;,天壤之别;,-1;
11182,风力有点小。晃动的厉害,晃动;风力;,厉害;小;,-1;-1;
11183,快递超级慢，服务我倒没看到，就是放在丰巢里然后打了个电话给我去拿，还有手机，刚玩的时候还挺好的，可过段时间后发热严重，打王者卡的要命，不过手机挺顺的，除了发烫和打游戏卡之外没啥缺点，可以买给家里老人用,手机;打游戏;快递;手机;手机;手机;,发热严重;卡;超级慢;卡;发烫;挺好;,-1;-1;-1;-1;-1;1;
11184,话说邮寄时间长，等来大一周，然后东西质量很一般，质量很次的感觉，最恶心的是吸烟机阑珊我们一家人在哪里扒皮，哪个皮粘在上面 去不掉 很难弄下来 扒皮半天，气死了，破东西，安装好后噪音非常大，当然吸的好自然换来噪音，反正就是简陋版别说400多，200块外面卖的差不多了，如果不贴你家牌子 就值200块，但是服务不错给好评，其他的东西和物流统统差评我再也不来购买了 折腾死。,手机时间;质量;服务;噪音;NULL;东西;服务;质量;外面;NULL;NULL;物流;,长;很次;好评;大;恶心;破;不错;一般;差不多;简陋;折腾;差评;,-1;-1;1;-1;-1;-1;1;0;0;-1;-1;-1;
11185,内胆外侧有划痕，涂层也有微小划痕，毛病不大,内胆外侧;毛病;涂层;,有划痕;不大;划痕;,-1;0;-1;
11186,还可以.....,NULL;,还可以;,1;
11187,用着还可以，感觉不错,NULL;用着;,不错;还可以;,1;1;
11188,比原来更小精致好看多了，豆浆也好喝,NULL;豆浆;NULL;NULL;,好看;好喝;精致;小;,1;1;1;1;
11189,两台其中一台有显示器有几个亮点，懒得换了，两台都装了win7一天到晚说是盗版的要我安装正版，一份价钱一分货吧,NULL;win7;NULL;显示器;,一份价钱一分货;盗版;懒得换;亮点;,-1;-1;-1;-1;
11190,搅拌的不好用，其他都还可以。,搅拌;NULL;,不好用;还可以;,-1;1;
11191,物流真的让我吐了一口老血，整整一个多星期才到。,,,
11192,手机还不错，苏宁的物流那是没得说，还是有一点点小瑕疵，屏幕上有个坏点，沟通非得要我去检测，我说退货还不行，后来出差就耽搁了，目前就这样用着,手机;物流;手机;退货;用着;,不错;没得说;瑕疵;不行;就这样;,1;1;-1;-1;0;
11193,洗衣机收到货一般，程序太复杂啊，清洗时间太长啊，噪音也很大，估计不是牌子的就是差点事啊，讲究用吧。,洗衣机;清洗时间;程序;噪音;,一般;太长;复杂;很大;,0;-1;-1;-1;
11194,送的壳子太滑了，才买的手机屏幕又甩坏了。咋办，这是第二个！,手机屏幕;壳子;,坏;滑;,-1;1;
11195,很划得来呀便宜。,NULL;NULL;,便宜;划得来;,1;1;
11196,抽风量比老的单孔抽油烟机还小，抽不干净，烟很大。,抽;抽风量;烟;,不干净;小;很大;,-1;-1;-1;
11197,买的两条，刚开始漏发一条，后来补了回来，但是有条不支持快充,NULL;,漏发;,-1;
11198,款式好，功能好,功能;款式;,好;好;,1;1;
11199,会夹头发，不是很好！还是大牌子呢，非常失望！而且配送竟然不是苏宁，不知道是不是山寨的,NULL;NULL;,不是很好;失望;,-1;-1;
11200,真是脑子坏掉了才会选海尔，售后服务***，安装时间私自取消可以没有电话通知，自己在家白等活该！,,,
11201,东西还行,东西;,还行;,1;
11202,比***上贵,NULL;,贵;,-1;
11203,可以没有原装的好,,,
11204,店家态度极差 买了这个少了个蒸蛋器的碗 店家答应补发 迟迟没有任何物流消息 这个蒸蛋器不是志高的 是仿的 做工很差 上面很多白色的粉末 还有只用一次 底盘就会变黑 塑料味很重 蒸两分钟塑料味就重的不行 鸡蛋蒸五分钟也熟不了 尤其是一股浓浓的塑料味 现在碗也不给我发 钱也不给我退 就当这点钱给你凑棺材本,做工;塑料味;塑料味;店家态度;,很差;很重;重;极差;,-1;-1;-1;-1;
11205,好用，满意,NULL;NULL;,满意;好用;,1;1;
11206,产品质量不说，快递服务态度太差了，要是不给星可以连一星也不给，以后买东西要考虑一下了！！！,服务态度;,太差;,-1;
11207,空调的质量不错，就是声音有点大。,质量;声音;,不错;有点大;,1;-1;
11208,真的很一般,NULL;,一般;,0;
11209,物流太慢了，本来急用的结果等了几天才到,物流;,太慢了;,-1;
11210,一般般，符合价格！,价格;NULL;,符合;一般般;,1;0;
11211,太慢了  一周才到，不是自营的产品，自营的不会这么慢.........服务太度不好！[追评]挂羊头卖狗肉不是自营的东西！！！！！,服务;自营;NULL;,不好;不会慢;太慢了;,-1;1;-1;
11212,给出租房用的。,,,
11213,这个衣服洗的，洗完有泡沫，客服说正常，但是我自己理解不了，衣服也搅坏了，客服说是转速太高了，好吧你说的算,转速;衣服;,太高;搅坏;,-1;-1;
11214,质量还行，但不适合U4100,质量;NULL;,还行;不适合;,1;-1;
11215,宣传图片上说是wifi定位，结果手表却不能连接WiFi。与卖家沟通，还是一副咄咄逼人的态度，言下之意是我理解错了。你们不说清楚，乖。怪我了？差评差评差评！,态度;NULL;,咄咄逼人;差评;,-1;-1;
11216,一般[追评]打开包装，没有说明书x1、保修卡x1、以后怎么保修？,NULL;,一般;,0;
11217,质量太差，喷嘴寄过来就是坏的，本来要退货的，客服打电话过来说补寄个喷嘴过来，我也就答应了，结果这么多天了，喷嘴还没寄过来，也没给个说法，欺骗消费者！,消费者;喷嘴;质量;,欺骗;坏;太差;,-1;-1;-1;
11218,我邀请我,,,
11219,质量没想象中的好！内胆做工一般！有好几处凹痕！,质量;NULL;内胆做工;,没想象中的好;凹痕;一般;,-1;-1;0;
11220,不想说了，超级***，机器性价比很低而且啥也没有就一台裸机，简直弱爆了。大家不要来买,NULL;NULL;性价比;,弱;不想说;很低;,-1;-1;-1;
11221,家里有了它，明显感觉不一样了，很舒服！,NULL;,舒服;,1;
11222,图了个性价比，简洁实用,NULL;NULL;,实用;简洁;,1;1;
11223,说老实话以前在***官网买过32G的那个确实不错只可惜弄掉了有图为证这个优盘是818有活动买的昨天到货的今天才拆开看了一下首先16G实际只有14.4G可以接受。但是想存一个1M的文件都等了我好几分钟传完了优盘还特别烫不敢用电脑绝对没问题不是只用过这一个优盘怀疑是不是正品现在打算退货亲们自己选择,NULL;,可以接受;,1;
11224,款盒子确实不错，做工好，流畅，资源也比较多，比较不错的购物体验，支持苏宁。,盒子;资源;NULL;购物体验;做工;,不错;多;流畅;不错;好;,1;1;1;1;1;
11225,购买一个月后开盖按钮就坏了，而且是无缘无故半夜开盖按钮跳出来了，真的吓死人，第一次买苏泊尔，不会有第二次,开盖按钮;,坏;,-1;
11226,买来一个月不到，关机键就失灵了，质量太差了,关机键;质量;,失灵;太差;,-1;-1;
11227,物流很快，手机电池很重，手机就不能说了，严重不值这个价,价;手机电池;物流;,不值;很重;很快;,-1;-1;1;
11228,服务态度非常差很不满意；什么售后什么安装啊；还大品牌呢；想买吸烟机的不用考虑他家了,服务态度;服务态度;,不满意;差;,-1;-1;
11229,买了四台空调，快一个月了到现在才送来两台，发票也没有寄送，实在很差劲！,NULL;,差劲;,-1;
11230,1、少了六十几G。2、传输速度达不到。3、防震包就算了，连根毛都没送，小气到家了。,NULL;传输速度;,小气;达不到;,-1;-1;
11231,活动买的很便宜,活动;,便宜;,1;
11232,做工看起来很low，如图，像假的似的，用的时候还有塑料烧焦的味道，不知道是不是开始用都这样，如果一直都有烧焦的味道以后还不敢用了呢，感觉没有以前在五星电器买的好，可惜那个用了5，6年有点坏了，这个不如买50、60块的,NULL;看起来;NULL;NULL;NULL;,坏;low;没有好;不敢用;可惜;,-1;-1;-1;-1;-1;
11233,物流送货很给力，但是，重点是热水器的安全阀必须另外自己掏钱买管子才能装，不然干涉装不上。[追评]安装的效果。。。。。,物流送货;,给力;,1;
11234,卡得要死，无力吐槽！,NULL;NULL;,卡;无力吐槽;,-1;-1;
11235,声音太大了，赠品虽多，但是质量很差！还有产品介绍说的是一级能效，但是真正的机身标签是三级能效，有点欺骗消费者……做为一个知名品牌，不应该这样对消费者不负责任！,消费者;消费者;质量;声音;赠品;,欺骗;不负责任;很差;太大;多;,-1;-1;-1;-1;1;
11236,1，本来说好了送RV眼镜的，结果收到货没有。2，快递显示已经到货，结果等到晚上都没有送过来，还是打电话才送过来的。快递说是其他人早上忘记送了。3，打来客服电话没有解决问题就挂了，不过后来打过来了。4，我昨天买的时候送50元劵，今天就送80劵。郁闷。想退货,NULL;,郁闷;,-1;
11237,没想象中的好！大腿胳膊都按不到！觉得不值这个价钱！,价钱;NULL;,不值;没想象中的好;,-1;-1;
11238,不大看的清,,,
11239,快递很快服务也很好 好评,服务;快递;NULL;,很好;很快;好评;,1;1;1;
11240,质量不错，上门来安装，安装之前会有联系。,质量;,不错;,1;
11241,说是没有发票！,,,
11242,很好，很满意,NULL;NULL;,很好;满意;,1;1;
11243,空调制冷效果不错，开后不久房间就凉了，做活动买的比较划算!,制冷效果;NULL;活动;,不错;凉;划算;,1;0;1;
11244,手机到手才三四天，外屏就坏了一块，找客服还这样那样不给换屏，还真不如某宝，再也不会网上买手机了！差差差！！！,屏;NULL;,坏;差;,-1;-1;
11245,包装盒不是原装的！撕开那张纸发现里面已经是断开过了！！！<br/>相机快门数是0，单从快门数来辨别的话可以说是一手的。,,,
11246,买了送人的，刚问了阿姨，她说非常不错，一插网络多能用了，很开心！,NULL;NULL;,开心;不错;,1;1;
11247,音质非常好，外观也不错,外观;音质;,不错;好;,1;1;
11248,新空调制冷效果还可以，好像现在的挂机都没有左右摇摆控制了，特别要感谢安装师傅，他们很辛苦也很尽责，为了不额外增加铜管，安装难度增加了许多。,安装师傅;制冷效果;安装师傅;,尽责;还可以;辛苦;,1;1;1;
11249,不好用，只能在台式机上用，,NULL;,不好用;,-1;
11250,东西买来还不知道怎么用，里面的东西还没下载，我自己看都不知道下载什么版本的，和儿子的书本差别,,,
11251,手机感觉特别轻，但是查了一下是正品，可能是价格在那里的原因吧！,手机;手机;,轻;正品;,1;1;
11252,等冬天来了再用,,,
11253,包装很差劲,包装;,差劲;,-1;
11254,很好用也很实用,NULL;NULL;,实用;好用;,1;1;
11255,没有除边液好坑还不如不换,NULL;,好坑;,-1;
11256,买后悔了！朋友说网上的不好！里面的零件和实体的不一样！试用寿命不行！而且冰箱自己突然响一下！不知道为什么！,寿命;NULL;NULL;,不行;不好;后悔;,-1;-1;-1;
11257,口红不易上色，质感不好，应该不是正品，所以太贵了,质感;NULL;NULL;,不好;不是正品;太贵;,-1;-1;-1;
11258,觉得不怎么好用，试了一下搅动时还有一古烧焦的味道。,觉得;,不怎么好用;,-1;
11259,收到货就使用了，款式不错，剃须效果也不错，主要还容易清洗，防水。物有所值。,NULL;款式;剃须效果;NULL;NULL;,物有所值;不错;不错;容易清洗;防水;,1;1;1;1;1;
11260,用的真差劲,NULL;,差劲;,-1;
11261,性价比超高小巧玲珑，其他的商家还要180块钱的运费，这个是免费的，而且快递小哥亲自给背上来安装好，给他点一个赞。声音也很小，基本上听不到什么声音，制冷效果好，嗯，800多块钱绝对值。就是经常缺货，等了差不多两个月才等到了货，大家赶紧买吧。对于住房空间比较小的绝对合适。,NULL;性价比;NULL;快递小哥;声音;制冷效果;,合适;超高;小巧玲珑;赞;很小;好;,1;1;1;1;1;1;
11262,东西很好，经济实用,东西;NULL;,很好;经济实用;,1;1;
11263,第二次购买PPTV盒子了，画质优良，操作简单易懂，反正一切都满意，物流也很快，超赞！,操作;操作;画质;物流;物流;NULL;,易懂;简单;优良;很快;超赞;满意;,1;1;1;1;1;1;
11264,精华多，好吸收，敷过之后皮肤很滋润，和国外带回的正品比，一样的！价廉物美！,精华;NULL;NULL;皮肤;,多;好吸收;价廉物美;滋润;,1;1;1;1;
